u,y
-0.47077951580286,0.0615539876744151
-0.511172242462635,0.0504891593009233
-0.555291146039963,0.0370684014633298
-0.596596211194992,0.0215408839285374
-0.639688529074192,0.00430481415241957
-0.681839615106583,-0.0142689738422632
-0.723863668739796,-0.0337716080248356
-0.765863828361034,-0.053898261860013
-0.808196850121021,-0.0742745362222195
-0.849944911897182,-0.0945791266858578
-0.891703628003597,-0.114561717025936
-0.933214448392391,-0.133967472240329
-0.974742881953716,-0.152591302990913
-1.01639929413795,-0.170266346074641
-1.05712623149157,-0.18691928870976
-1.09810175001621,-0.202391568571329
-1.13881348073483,-0.216572042554617
-1.17917186766863,-0.229459579102695
-1.21978387981653,-0.24099709931761
-1.26020918786526,-0.251202082261443
-1.30034213513136,-0.260177952237427
-1.34022528678179,-0.267941474914551
-1.38000445067883,-0.274539476260543
-1.41954786330462,-0.280135040171444
-1.4586593657732,-0.284716282971203
-1.4975506067276,-0.288407982327044
-1.5364036038518,-0.291345816105604
-1.5751604065299,-0.293575590476394
-1.61340684443712,-0.295222557149827
-1.65129351615906,-0.296334992162883
-1.68923314660788,-0.297030927613378
-1.72655744850636,-0.297431821003556
-1.76428110897541,-0.297583893872797
-1.80170726031065,-0.29755290504545
-1.83831687271595,-0.297364383004606
-1.87480682879686,-0.297133848071098
-1.91122516989708,-0.296861718408763
-1.94729257375002,-0.296514809131622
-1.98320635408163,-0.296218999661505
-2.01861329376698,-0.295979739166796
-2.05338498950005,-0.295811459422112
-2.08839425444603,-0.295686144381762
-2.12300841510296,-0.295699265785515
-2.15752172470093,-0.295813132077456
-2.19145857542753,-0.296035926789045
-2.22485760599375,-0.296403039246798
-2.25839871913195,-0.296881803311408
-2.29114754498005,-0.297492543235421
-2.32376332581043,-0.298183030448854
-2.35614370554686,-0.298953272402287
-2.38809315860271,-0.299812030047178
-2.41947793960571,-0.300709838978946
-2.45022482424974,-0.301662511192262
-2.48083685338497,-0.302645835094154
-2.51117408275604,-0.303659986704588
-2.54119021445513,-0.304661011323333
-2.5709824860096,-0.305662455968559
-2.60035002231598,-0.30665339063853
-2.62925085425377,-0.307658194564283
-2.65772893279791,-0.308700313791633
-2.6858414709568,-0.30966801289469
-2.71375025063753,-0.310688691213727
-2.74131060391665,-0.311699249781668
-2.76843303442001,-0.312672176398337
-2.79471208155155,-0.313650770112872
-2.82094390690327,-0.314596229232848
-2.84662748873234,-0.315550313331187
-2.87222546339035,-0.316415433771908
-2.89679615944624,-0.317251618951559
-2.92083808034658,-0.318012556061149
-2.94475366175175,-0.318738379515707
-2.9683348685503,-0.31939116679132
-2.99174578487873,-0.319930559955537
-3.01416184008121,-0.320421126671135
-3.03637830168009,-0.320860518142581
-3.05819643288851,-0.321196760982275
-3.079480484128,-0.321511588990688
-3.10027050971985,-0.321773917414248
-3.12048111110926,-0.321958337910473
-3.1406352892518,-0.322123882360756
-3.15963802486658,-0.322262370958924
-3.17877314984798,-0.322384731844068
-3.19762291759253,-0.322495746426284
-3.21558863669634,-0.322630157694221
-3.23280451446772,-0.322745359502733
-3.24979315698147,-0.322938305325806
-3.26689578592777,-0.323149806819856
-3.28315864503384,-0.323367482982576
-3.2989114522934,-0.323681388050318
-3.31390991806984,-0.324015543796122
-3.32821619510651,-0.324409908615053
-3.34244331717491,-0.324860853143036
-3.35637625306845,-0.325305656529963
-3.36964103579521,-0.32577252946794
-3.38209351152182,-0.326264270581305
-3.39399194717407,-0.326753691770136
-3.4058490768075,-0.327212042175233
-3.41685033589602,-0.327659227885306
-3.42733876407146,-0.328107674606144
-3.43778815120459,-0.328486629761755
-3.44733692705631,-0.328850338235497
-3.45656751841307,-0.32917854655534
-3.46505140513182,-0.32948299497366
-3.4732194840908,-0.329761405475438
-3.48108398914337,-0.329993969760835
-3.48808873444796,-0.330224888399243
-3.49447461217642,-0.330410337075591
-3.5002093911171,-0.330588129349053
-3.50593442469835,-0.330743201076984
-3.51117904484272,-0.330844276584685
-3.5156771838665,-0.330988937057555
-3.51927982270718,-0.331080853939056
-3.52261784672737,-0.331204124726355
-3.52562406659126,-0.331351200118661
-3.5280651897192,-0.331482411362231
-3.53000500053167,-0.331668343394995
-3.53143194317818,-0.331866473890841
-3.53230045735836,-0.332084844820201
-3.53277563303709,-0.332341938279569
-3.53238365799189,-0.332627735100687
-3.53135671466589,-0.332938490435481
-3.53038846701384,-0.333256715908647
-3.52897853404283,-0.333607484586537
-3.52687845379114,-0.3339754473418
-3.52372966706753,-0.334365878254175
-3.52046371996403,-0.334719326347113
-3.51673145592213,-0.335053256712854
-3.51248234510422,-0.335424629971385
-3.50746747851372,-0.335748269222677
-3.5017274171114,-0.336050883866847
-3.49642694741488,-0.336279331706464
-3.48986741155386,-0.336509644985199
-3.48239555954933,-0.33668818231672
-3.47509272396564,-0.336802934296429
-3.46726018190384,-0.336919226683676
-3.45914226025343,-0.33697908744216
-3.45030561089516,-0.336983667686582
-3.44073642045259,-0.336933977901936
-3.43052276968956,-0.336826467886567
-3.41981284320354,-0.336718524806201
-3.40865682810545,-0.336584139615297
-3.39712465554476,-0.33642272464931
-3.3848719522357,-0.336269158869982
-3.37207859009504,-0.336118077859282
-3.35950031131506,-0.335992380045354
-3.34589551389217,-0.335840782150626
-3.33149044215679,-0.335703858174384
-3.31704539805651,-0.335586623288691
-3.30208503454924,-0.33549431245774
-3.2866548076272,-0.335404233075678
-3.27022112160921,-0.335319663397968
-3.25384733825922,-0.335263057611883
-3.23707185685635,-0.33518429659307
-3.21938159316778,-0.335065327584743
-3.20112384855747,-0.334937460720539
-3.18225035071373,-0.334794541820884
-3.16326415538788,-0.334609893150628
-3.1440918520093,-0.33441761508584
-3.12428040057421,-0.334212980233133
-3.10400082170963,-0.333979516290128
-3.08306727558374,-0.333691300824285
-3.06174934655428,-0.333424176089466
-3.04019289463758,-0.333175219595432
-3.01793550699949,-0.332910540513694
-2.99504836648703,-0.332676579244435
-2.97155927866697,-0.332455051131546
-2.94805098325014,-0.332264110445976
-2.9242841899395,-0.332133269868791
-2.89950206875801,-0.332021988928318
-2.87469387799501,-0.331948479637504
-2.84914167970419,-0.33192681055516
-2.82325237989426,-0.33191869687289
-2.79735609143972,-0.331884664483368
-2.77076764404774,-0.331917988136411
-2.74372243136168,-0.331964033655822
-2.71614240109921,-0.332016649655998
-2.68824634701014,-0.332074394449592
-2.65977655351162,-0.332092604599893
-2.63099274784327,-0.332112482748926
-2.60208547860384,-0.332133776508272
-2.57223942130804,-0.332142326980829
-2.54227667301893,-0.332138731144369
-2.51221194118261,-0.332133286632597
-2.48147060722113,-0.332142441533506
-2.45040703564882,-0.332161290571094
-2.41945120692253,-0.33217379078269
-2.38746818900108,-0.332202832214534
