u,y
0.0266311541199684,-0.0992364995181561
0.040950320661068,-0.11471092235297
0.0494369566440582,-0.12784965429455
0.0604762062430382,-0.138389437459409
0.0697529911994934,-0.146193978376687
0.0600497126579285,-0.151333900168538
0.0176189690828323,-0.153863432817161
-0.0418931692838669,-0.153685219585896
-0.027215875685215,-0.150640490464866
0.0751778557896614,-0.144950066693127
0.11635035276413,-0.136928290128708
0.0584325566887855,-0.126724464818835
0.0374083891510963,-0.114542561583221
0.0574915930628777,-0.101182768121362
0.0484642460942268,-0.087447751313448
0.0733975619077682,-0.0737782027572393
0.119950473308563,-0.0603899070993066
0.0797770395874977,-0.0478297593072057
0.00788773596286774,-0.0367896379902959
-0.0114076361060143,-0.0275974534451962
-0.0340130031108856,-0.0206394763663411
-0.0740241631865501,-0.0160453319549561
-0.054737813770771,-0.013832594268024
0.0284794121980667,-0.013768314383924
0.0765209794044495,-0.015378950163722
0.0356346443295479,-0.0182200912386179
-0.0143575742840767,-0.0217539155855775
0.000923089683055878,-0.0255507351830602
0.0495007410645485,-0.0293568363413215
0.0702701658010483,-0.0329248867928982
0.0417962521314621,-0.0355871040374041
-0.00443092733621597,-0.0368666118010879
-0.0189332813024521,-0.036506375297904
0.0126038119196892,-0.0346535015851259
0.0519649162888527,-0.0319184334948659
0.0725038126111031,-0.0286931525915861
0.107839457690716,-0.02487853448838
0.126363880932331,-0.0203984584659338
0.0805882513523102,-0.0155940623953938
0.0609368905425072,-0.0112119875848293
0.0783470049500465,-0.00777582544833422
0.0529604256153107,-0.00559833738952875
0.0231139361858368,-0.00495141465216875
0.00247475504875183,-0.0057410467416048
-0.0026223212480545,-0.00802255887538195
0.0298032164573669,-0.0119410967454314
0.00516917556524277,-0.0175382997840643
-0.0407477840781212,-0.0246888510882854
0.00783202052116394,-0.0331113934516907
0.0305062159895897,-0.0424752896651626
-0.0403766557574272,-0.0523823630064726
-0.0161915645003319,-0.0624768910929561
0.139115534722805,-0.072588455863297
0.171603128314018,-0.0827499628067017
0.0542022362351417,-0.0927702113986015
0.0328014716506004,-0.102377098985016
0.0745646059513092,-0.11143394280225
0.0326156094670296,-0.120046296156943
-0.0452771931886673,-0.128273635171354
-0.111088000237942,-0.13596960529685
-0.0672276243567467,-0.142974934540689
0.0800097659230232,-0.149393892847002
0.0831083878874779,-0.155344946309924
-0.0188499242067337,-0.160794053226709
0.0237385705113411,-0.16584868170321
0.103165797889233,-0.170532996766269
0.050129808485508,-0.174438614398241
0.00367734581232071,-0.176992633379996
0.0498401820659637,-0.17805533669889
0.0780728235840797,-0.177913978695869
0.0665001794695854,-0.176785919815302
0.0666978135704994,-0.174991149455309
0.0896996706724167,-0.172701515257359
0.102668106555939,-0.16978510748595
0.032598964869976,-0.1659753350541
-0.0561511889100075,-0.161101507954299
-0.0338194891810417,-0.155692822299898
0.0098290741443634,-0.150291985832155
-0.0561454147100449,-0.145236206240952
-0.144135862588882,-0.140887526795268
-0.114017464220524,-0.137389983981848
-0.0249936133623123,-0.13488304335624
-0.00689559429883957,-0.13308983668685
-0.0342809930443764,-0.131666943430901
-0.0540444031357765,-0.130676860921085
-0.0564531460404396,-0.130532230250537
-0.0397326499223709,-0.131414097733796
-0.0270432084798813,-0.133219174109399
0.00927960127592087,-0.135573070496321
0.0437123998999596,-0.137971971184015
0.0139389336109161,-0.140382317826152
-0.00184053182601929,-0.142837532795966
0.0217778906226158,-0.145085380412638
0.00875011831521988,-0.146993731148541
-0.0200398713350296,-0.148510807193816
-0.0056072399020195,-0.149837248958647
0.048702672123909,-0.151114177890122
0.109519459307194,-0.152290700934827
0.125781029462814,-0.153300207108259
0.0426760986447334,-0.154096468351781
-0.0312073975801468,-0.154697793535888
0.0534472540020943,-0.155157423578203
0.131466142833233,-0.155474153347313
0.0437828078866005,-0.155832899734378
-0.0347461029887199,-0.1564578153193
0.0191387534141541,-0.1574043687433
0.0476545244455338,-0.15882171317935
-0.0510417893528938,-0.160727355629206
-0.0844187960028648,-0.16304399445653
-0.0311404541134834,-0.165666695684195
-0.0636199936270714,-0.16832875367254
-0.00548470765352249,-0.170796713791788
0.145139560103416,-0.172995895147324
0.0911243185400963,-0.174999097362161
-0.0346823260188103,-0.176704526878893
-0.0152683928608894,-0.177943678572774
0.0819638520479202,-0.17847658880055
0.125952042639256,-0.177963989786804
0.076735682785511,-0.176143904216588
0.0069645494222641,-0.172804427333176
-0.0870547518134117,-0.167953350581229
-0.052604004740715,-0.161796792410314
0.151286616921425,-0.154610220342875
0.137360572814941,-0.146565186791122
0.0211888551712036,-0.137757775373757
0.0860078632831573,-0.128517842851579
0.112456634640694,-0.119314902462065
0.113543570041657,-0.110326844267547
0.11572278290987,-0.101450606249273
0.0147523880004883,-0.0930445743724704
-0.0381151661276817,-0.0856939340010285
-0.072431243956089,-0.0797068839892745
-0.12140604108572,-0.0752796372398734
-0.0657646730542183,-0.0725455796346068
-0.0150329396128654,-0.0713183749467134
-0.0452507957816124,-0.071120161563158
-0.0736553966999054,-0.0715557401999831
-0.0421527400612831,-0.0725427269935608
0.0289308354258537,-0.0739463744685054
0.0607270374894142,-0.0753714693710208
0.0338671430945396,-0.0763818779960275
0.00134119391441345,-0.0763426898047328
0.00717912614345551,-0.0749167650938034
-0.0104342252016068,-0.0718663958832622
-0.0571641325950623,-0.0669533973559737
-0.0360995233058929,-0.0601082378998399
-0.0215936973690987,-0.0512572238221765
-0.050285130739212,-0.0404176507145166
-0.0467195138335228,-0.0277498140931129
-0.0201444625854492,-0.0134399719536304
-0.0133707299828529,0.00225899368524551
-0.0916983857750893,0.0190115915611386
-0.0948311015963554,0.0365296388044953
0.0526913180947304,0.054656115360558
0.0478495508432388,0.0732121923938394
-0.0588930323719978,0.0920253302901983
-0.0626020208001137,0.110670562833548
-0.00689096003770828,0.128879475407302
0.0797337293624878,0.146504246629775
0.0446498915553093,0.163404840044677
-0.0479447320103645,0.179456452839077
-0.00873515009880066,0.194409852847457
0.00615864992141724,0.207866788841784
-0.0408804714679718,0.21897784806788
-0.0938084051012993,0.227310706861317
-0.0758241713047028,0.233306107111275
0.0515670776367188,0.236986658535898
0.00749190151691437,0.238094145432115
-0.111514434218407,0.236428937874734
-0.0300544649362564,0.231859099119902
0.0310847014188767,0.224669363349676
-0.0181432962417603,0.215366305783391
-0.0203510448336601,0.204355507157743
0.0773322209715843,0.19195400364697
0.115900218486786,0.178329728543758
-0.0522231087088585,0.1640305519104
-0.139406241476536,0.149859926663339
-0.0135223120450974,0.136334062553942
0.0637242570519447,0.124016933143139
0.0509691461920738,0.113285778090358
0.029458649456501,0.104358859360218
0.0206164196133614,0.0972371567040682
0.0417157188057899,0.0917112389579415
0.0958570018410683,0.0874464148655534
0.122860312461853,0.0842487560585141
0.0571248233318329,0.082045373506844
0.0469807311892509,0.0807528402656317
0.0943623259663582,0.0801254836842418
0.0317770764231682,0.0798378325998783
-0.0383636355400085,0.0794949075207114
-0.0451308935880661,0.0789545085281134
0.00653010606765747,0.0782967787235975
0.0879332572221756,0.0777544202283025
0.0842448994517326,0.0774737717583776
0.0572479739785194,0.0772133329883218
-0.0140456557273865,0.076910775154829
-0.10506409406662,0.0765844471752644
-0.0120710432529449,0.0757649587467313
0.103589154779911,0.0740891601890326
0.102142356336117,0.071814632974565
0.069776862859726,0.0693995701149106
0.0257051810622215,0.0667525986209512
0.0446214750409126,0.0632419344037771
0.00627332180738449,0.0586027381941676
-0.119146309792995,0.0526812030002475
-0.0947320386767387,0.0453043822199106
-0.0447307750582695,0.0363360159099102
-0.063252292573452,0.0256181005388498
0.0036667063832283,0.0133131416514516
0.0675401985645294,-0.000216026790440083
0.0454830899834633,-0.0146814612671733
-0.000810950994491577,-0.0293299779295921
0.00723934173583984,-0.0428621610626578
0.114921174943447,-0.0547490762546659
0.197698377072811,-0.065748056396842
0.161431923508644,-0.0757874073460698
0.078866221010685,-0.083730204962194
0.0254557877779007,-0.0891301827505231
0.0100704729557037,-0.0916402013972402
0.0118233487010002,-0.0911823799833655
0.0237079709768295,-0.0882360013201833
0.0263742581009865,-0.0836850954219699
0.029321201145649,-0.0779677173122764
0.0680440664291382,-0.0707303564995527
0.103124089539051,-0.0623148428276181
0.10271667689085,-0.05349360127002
0.0510406717658043,-0.0450410842895508
-0.0762684494256973,-0.0375219592824578
-0.149516575038433,-0.0313193844631314
-0.0783725678920746,-0.0265092076733708
-0.0444472879171371,-0.0228407299146056
-0.0848727226257324,-0.0202943561598659
-0.0190358087420464,-0.019072056747973
0.0429844409227371,-0.0189577639102936
-0.0441690683364868,-0.0196922728791833
-0.0719301551580429,-0.0211667912080884
0.0590240433812141,-0.0233863182365894
0.125988028943539,-0.026366850361228
0.00144145637750626,-0.0299232602119446
-0.126613110303879,-0.0338730774819851
-0.116063103079796,-0.0379506414756179
-0.0907409489154816,-0.0423593809828162
-0.0310771092772484,-0.04739975836128
0.0924075618386269,-0.0531087266281247
0.0816759541630745,-0.0596316624432802
-0.00306425988674164,-0.0668596932664514
-0.0270662754774094,-0.0744754122570157
-0.0390718132257462,-0.0818580007180572
0.00194330513477325,-0.0887471036985517
0.0283194705843926,-0.0953377010300756
-0.00748097151517868,-0.101211328990757
0.0424003005027771,-0.105913235805929
0.136825501918793,-0.109265592880547
0.118165172636509,-0.111082065850496
-0.00978957861661911,-0.111300908960402
-0.0330169945955276,-0.109920198097825
0.108611144125462,-0.106867473572493
0.103081524372101,-0.102108729071915
-0.0365801081061363,-0.0955171342939138
-0.0282119363546371,-0.0869894372299314
0.0328069105744362,-0.0768030434846878
0.0137432068586349,-0.0652444362640381
-0.0560475066304207,-0.0527633456513286
-0.14424742013216,-0.0395648218691349
-0.179000563919544,-0.02592599298805
-0.14492529630661,-0.0123312389478087
-0.0691319331526756,0.000860943458974361
-0.00473427027463913,0.0133987246081233
0.0193173885345459,0.0251828357577324
0.0454314053058624,0.0359372990205884
0.0416858568787575,0.0453423941507936
0.0217772647738457,0.0531890532001853
0.0415496155619621,0.0593492602929473
0.0728273242712021,0.0637772958725691
0.126062482595444,0.0664907218888402
0.157431423664093,0.067538701929152
0.144456386566162,0.0671984925866127
0.161449544131756,0.065867880359292
0.113794803619385,0.0638389801606536
-0.0597714632749557,0.0614690203219652
-0.18995101749897,0.0591152366250753
-0.15303735435009,0.0571279646828771
-0.0243218988180161,0.0557312211021781
0.032414086163044,0.0552402231842279
0.0123594701290131,0.0558912735432386
-0.00101818144321442,0.0577067900449038
0.00135158002376556,0.0606476478278637
0.0711603984236717,0.0643606428056955
0.117775492370129,0.0685355728492141
-0.034174419939518,0.0729237701743841
-0.163898356258869,0.0772727420553565
-0.029525525867939,0.0810302253812551
0.103888750076294,0.0838517537340522
0.0598707646131516,0.0856263423338532
0.0581076517701149,0.0861588744446635
0.0824505686759949,0.0850824462249875
0.00783723592758179,0.0820714049041271
-0.0326723828911781,0.0770008210092783
-0.0772146210074425,0.069934987463057
-0.179478883743286,0.061258589848876
-0.20171333104372,0.0515708075836301
-0.161907270550728,0.0411737412214279
-0.0433442443609238,0.0299064759165049
0.0566535890102387,0.0180449821054935
-0.0492264851927757,0.00617660023272038
-0.108150340616703,-0.0051349550485611
-0.0535339862108231,-0.0156062049791217
-0.0523785576224327,-0.0249727545306087
0.0338170602917671,-0.0328716794028878
0.100980758666992,-0.0389881758019328
0.0362149998545647,-0.0429969439283013
0.00289996713399887,-0.0447855936363339
-0.0184897780418396,-0.0444074487313628
0.0164163038134575,-0.0420451955869794
0.0914799347519875,-0.037721075117588
0.094988226890564,-0.0314298225566745
0.147938884794712,-0.0232584588229656
0.147151619195938,-0.0133522786200047
0.0218726173043251,-0.00185937527567148
0.0264643132686615,0.0109693417325616
0.0946725681424141,0.0248480373993516
0.0403142645955086,0.0395968044176698
-0.00425688177347183,0.0550832906737924
0.0757909640669823,0.0709179881960154
0.100193694233894,0.0866197953000665
-0.028986394405365,0.101612313650548
-0.0566875487565994,0.115337682887912
0.0509593337774277,0.127507071942091
0.13223647326231,0.138101481832564
0.162135563790798,0.147300795651972
0.0264801010489464,0.155332286842167
-0.0978725254535675,0.162308141589165
0.0205153748393059,0.168038155883551
0.0951695144176483,0.172089604660869
0.0308282598853111,0.17450955696404
-0.0341686233878136,0.175856241025031
-0.0936436578631401,0.176477922126651
-0.0656098127365112,0.176605856046081
-0.0455421656370163,0.17642239574343
-0.118230119347572,0.175897493027151
-0.0536551922559738,0.175007356330752
0.144802659749985,0.173859407193959
0.182542026042938,0.172579814679921
0.0409028977155685,0.17107162438333
-0.0307018086314201,0.169205718673766
-0.0227941945195198,0.1665223762393
-0.0887102112174034,0.162573830224574
-0.137382246553898,0.157210645265877
