u,y
-0.422332219779491,0.108607647009194
-0.470536157488823,0.116248900070786
-0.510979734361172,0.123074467293918
-0.554921872913837,0.128591239452362
-0.596451066434383,0.132288340479136
-0.639671050012112,0.133862513117492
-0.681792065501213,0.133241910487413
-0.723740629851818,0.130561575293541
-0.765637159347534,0.125734876841307
-0.807852208614349,0.118696977384388
-0.849864430725574,0.109416862949729
-0.891605414450168,0.0979248564690351
-0.933003604412079,0.0843775663524866
-0.974614419043064,0.068850114941597
-1.01590571552515,0.0516391806304455
-1.05684020370245,0.0329039553180337
-1.09790021181107,0.0130017008632421
-1.13868726044893,-0.00783269014209509
-1.17918018251657,-0.0292520876973867
-1.2195486202836,-0.0508677316829562
-1.26006909459829,-0.0724539514631033
-1.30005111545324,-0.0938513120636344
-1.33985119313002,-0.11490807775408
-1.37957628816366,-0.135308647528291
-1.41898536682129,-0.154793798923492
-1.45836406946182,-0.173269684426486
-1.49734543263912,-0.190638199448586
-1.53608857095242,-0.206815951503813
-1.57502394169569,-0.221711594611406
-1.61314731091261,-0.235320145264268
-1.65097743272781,-0.247661218047142
-1.68891786783934,-0.258665337227285
-1.72635054588318,-0.268301483243704
-1.76387441158295,-0.276498944498599
-1.80122586339712,-0.283368405885994
-1.8378599435091,-0.28914840798825
-1.87448506802321,-0.293880372308195
-1.91076657921076,-0.297533254139125
-1.94678392261267,-0.300120091997087
-1.98290438205004,-0.301825135014951
-2.01823289692402,-0.302712210454047
-2.05307179689407,-0.3029556106776
-2.08814054727554,-0.30270728468895
-2.12277672439814,-0.30203590542078
-2.15707904100418,-0.301108479499817
-2.19105235487223,-0.299996006302536
-2.22467714548111,-0.298881226219237
-2.25809533149004,-0.297768300399184
-2.2909389808774,-0.296717279590666
-2.32348407059908,-0.295867102220654
-2.35590633749962,-0.295164179056883
-2.38772681355476,-0.294705911539495
-2.41896595060825,-0.294471536763012
-2.44988741725683,-0.294465617276728
-2.48057968914509,-0.294741292484105
-2.51095096766949,-0.295250914059579
-2.54085759073496,-0.295993751846254
-2.57072717696428,-0.296930875629187
-2.60016533732414,-0.298049475066364
-2.62914057075977,-0.299349355511367
-2.65755766630173,-0.300761050544679
-2.68530955910683,-0.302322150208056
-2.71333426237106,-0.303975426591933
-2.74107259511948,-0.305696694180369
-2.76797942072153,-0.307450378313661
-2.79437708109617,-0.309249045327306
-2.82049026340246,-0.311039346270263
-2.84620111435652,-0.312823705375195
-2.87188182026148,-0.314575708471239
-2.89679859578609,-0.316266668960452
-2.92048040777445,-0.317895046435297
-2.94427583366632,-0.319401730783284
-2.96809561550617,-0.320855831727386
-2.9912027567625,-0.322206131182611
-3.0138431712985,-0.323443131521344
-3.03601102530956,-0.324579811654985
-3.05789680033922,-0.325572961941361
-3.07930679619312,-0.326484577730298
-3.1000869423151,-0.327286687679589
-3.12021541595459,-0.327980170957744
-3.14028482884169,-0.328578311949968
-3.1595311164856,-0.329067052341998
-3.17841212451458,-0.329525626264513
-3.1971842199564,-0.329875842668116
-3.21533565223217,-0.330145562067628
-3.23260342329741,-0.330347998999059
-3.2496482282877,-0.330495453439653
-3.26633770763874,-0.330565236508846
-3.28275666385889,-0.330548584461212
-3.29845602065325,-0.330509281717241
-3.31328744441271,-0.330412126146257
-3.32783226668835,-0.330285009928048
-3.34210382401943,-0.330168409273028
