u,y
-0.4707435593009,0.206912920810282
-0.511363208293915,0.200060903094709
-0.555219188332558,0.191312436945736
-0.596762664616108,0.180357521399856
-0.639910958707333,0.167138002812862
-0.68189612030983,0.151560816913843
-0.724000006914139,0.133748856373131
-0.765965908765793,0.113813700154424
-0.808134190738201,0.0920211784541607
-0.85010139644146,0.0686140842735767
-0.89178241789341,0.0439057666808367
-0.933405011892319,0.0182504458352923
-0.974893003702164,-0.00806743931025267
-1.01623470336199,-0.0346600329503417
-1.05725452303886,-0.0612280471250415
-1.09799783676863,-0.0874265488237143
-1.13890321552753,-0.112922854721546
-1.17928340286016,-0.137527226470411
-1.21983555704355,-0.160982879810035
-1.26028616726398,-0.183072880841792
-1.30006763339043,-0.203670373186469
-1.3401420712471,-0.222605740651488
-1.37995533645153,-0.239765813574195
-1.41934752464294,-0.255192518234253
-1.45860033482313,-0.268807982094586
-1.49758785218,-0.280666695907712
-1.53625033050776,-0.290758861228824
-1.57507640868425,-0.299199466593564
-1.61356842517853,-0.306086418218911
-1.65134131163359,-0.311512163840234
-1.68902683258057,-0.315651081502438
-1.72667231410742,-0.318581419065595
-1.76451542973518,-0.320466578938067
-1.80162934958935,-0.321477057412267
-1.83833416551352,-0.321703250519931
-1.87482818216085,-0.321302234195173
-1.91123679280281,-0.32037207391113
-1.94729160517454,-0.319030150771141
-1.98308653384447,-0.31745327077806
-2.01856421679258,-0.315601903945208
-2.05349490791559,-0.313645847141743
-2.08826047927141,-0.311608812771738
-2.12288198620081,-0.309585498645902
-2.15724703669548,-0.307644479908049
-2.19108422100544,-0.30577134154737
-2.22500203549862,-0.30403264798224
-2.25826314091682,-0.302459833212197
-2.29084488749504,-0.301130495965481
-2.32364936172962,-0.299977146089077
-2.3559583351016,-0.29900875966996
-2.38796857744455,-0.298297236673534
-2.41939815878868,-0.297786456532776
-2.45004485547543,-0.29751046653837
-2.48067315667868,-0.29746990930289
-2.51131884753704,-0.297621638514102
-2.54126189649105,-0.297996798530221
-2.57100662589073,-0.298554101027548
-2.60064428299665,-0.299282802268863
-2.629429243505,-0.300161827355623
-2.65758199989796,-0.301184660755098
-2.68565697968006,-0.302318951115012
-2.71356775611639,-0.303558570332825
-2.74105831235647,-0.304863802157342
-2.76799143850803,-0.306187925860286
-2.79442159831524,-0.307594684883952
-2.82052084058523,-0.309068424627185
-2.84647873789072,-0.310531809926033
-2.87203597277403,-0.311988516710699
-2.89683606475592,-0.313418604433537
-2.9207010269165,-0.314863760955632
-2.94473468512297,-0.316267225891352
