u,y
-0.4706871509552,0.0896666860207915
-0.511358723044395,0.096605028025806
-0.554998718202114,0.101134028285742
-0.596623100340366,0.103070662356913
-0.63968949764967,0.102692733518779
-0.681606985628605,0.100437607616186
-0.723923780024052,0.0965878991410136
-0.765992283821106,0.0912822596728802
-0.808030001819134,0.0845507932826877
-0.849945858120918,0.0764137143269181
-0.891718134284019,0.066967710852623
-0.933212667703629,0.0564651591703296
-0.974597260355949,0.0451116878539324
-1.01594479382038,0.0331290364265442
-1.05703174322844,0.0206679850816727
-1.09802728146315,0.00781987980008125
-1.13863308727741,-0.00517604406923056
-1.17909175902605,-0.0183407505974174
-1.21958934515715,-0.0316981887444854
-1.26005228608847,-0.0453194128349423
-1.30017272382975,-0.0592640833929181
-1.34000533819199,-0.0734808789566159
-1.3799007460475,-0.088000831194222
-1.41941158473492,-0.102765448391438
-1.45871433615685,-0.117690651677549
-1.49779875576496,-0.132688782177866
-1.53656426817179,-0.14765436667949
-1.57523022592068,-0.162468041293323
-1.61345215141773,-0.177025272510946
-1.65127329528332,-0.191154406405985
-1.68891558051109,-0.204716773703694
-1.72650948911905,-0.217550374567509
-1.76417778432369,-0.229615145362914
-1.80158887803555,-0.24088319670409
-1.83829326927662,-0.251305772922933
-1.87464141845703,-0.260763303376734
-1.9110244512558,-0.269286224618554
-1.94700218737125,-0.276844264939427
-1.98308623582125,-0.283428682014346
-2.01837082207203,-0.28913801535964
-2.05330022424459,-0.294012550264597
-2.08833181858063,-0.298099637962878
-2.12279580533504,-0.301488145254552
-2.15714117884636,-0.304257431067526
-2.19117763638496,-0.306492774747312
-2.2249323874712,-0.308267830871046
-2.25829613953829,-0.309597777202725
-2.29097857326269,-0.310542561113834
-2.32376755028963,-0.311197372153401
-2.35613258183002,-0.311597339808941
-2.38789200782776,-0.311795855872333
-2.4192411005497,-0.311852662824094
-2.45011373609304,-0.311751652508974
-2.48075652867556,-0.311574207618833
-2.51134117692709,-0.311362314037979
-2.54116180539131,-0.311110605485737
-2.57079833000898,-0.310866169631481
-2.60040023177862,-0.310656948015094
-2.62919586151838,-0.310504279099405
-2.65759194642305,-0.310370960272849
-2.68583461642265,-0.310310761444271
-2.71363563090563,-0.310361372306943
-2.74119179695845,-0.310485650785267
-2.76807163655758,-0.310670030303299
-2.79435673356056,-0.310912797227502
-2.82058297842741,-0.311215593479574
-2.84631872177124,-0.311625285074115
-2.87203746289015,-0.31209597364068
-2.89673221111298,-0.312612844631076
-2.92067328840494,-0.313197144307196
-2.94449582695961,-0.313814101740718
-2.96825724840164,-0.314473169855773
-2.99160122126341,-0.315152590163052
-3.01401633024216,-0.315843158401549
-3.036302536726,-0.316582069732249
-3.05823504179716,-0.317381354048848
-3.07965419441462,-0.318154893815517
-3.10034756362438,-0.318932632915676
-3.12048982083797,-0.319697154685855
-3.14052698761225,-0.320447265170515
-3.15975680202246,-0.321253246627748
-3.17866050451994,-0.321975464001298
-3.19723551720381,-0.322678065858781
-3.21545704454184,-0.323354840278625
-3.23265387862921,-0.324015551246703
-3.24975772947073,-0.324679928831756
-3.2667845338583,-0.325278600677848
-3.28295364975929,-0.325889654457569
-3.29861012846231,-0.32645083591342
-3.31374026834965,-0.326968507841229
-3.32819104194641,-0.327501966618001
-3.34260386228561,-0.328029147349298
-3.35622759908438,-0.328444211743772
-3.36919960379601,-0.328844989649951
-3.38173574954271,-0.329220215789974
-3.39380714297295,-0.329552019014955
-3.40572182834148,-0.329825784079731
-3.41655308008194,-0.330060934647918
